seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51111,1984,  48.7829,   2.5691,   1.2308,   7.0623,   0.7466,   0.5466,   0.5056,   0.1708
A51111,1985,  46.4091,   2.4096,   1.0374,   6.9671,   0.7537,   0.4830,   0.4468,   0.1509
A51111,1986,  34.2852,   2.5172,   1.1762,   6.8719,   0.7608,   0.3506,   0.3243,   0.1096
A51111,1987,  43.7259,   2.4623,   1.0981,   6.7768,   0.7680,   0.4945,   0.4574,   0.1545
A51111,1988,  35.4121,   2.3136,   1.0911,   6.6816,   0.7751,   0.4104,   0.3796,   0.1283
A51111,1989,  52.8703,   3.1102,   1.7737,   6.5864,   0.7822,   0.6215,   0.5748,   0.1942
A51111,1990,  42.3782,   2.2858,   1.4442,   6.4912,   0.7893,   0.4935,   0.4565,   0.1542
A51111,1991,  35.9496,   2.0025,   1.0690,   6.3960,   0.7964,   0.3855,   0.3566,   0.1205
A51111,1992,  39.0881,   2.0738,   1.1236,   6.3009,   0.8035,   0.4381,   0.4053,   0.1369
A51111,1993,  46.5800,   2.4016,   1.4234,   6.2057,   0.8106,   0.5300,   0.4903,   0.1656
A51111,1994,  44.2529,   2.3404,   1.4371,   6.1105,   0.8178,   0.4813,   0.4452,   0.1504
A51111,1995,  44.2136,   2.4456,   1.4273,   6.0153,   0.8249,   0.5323,   0.4924,   0.1663
A51111,1996,  55.1549,   2.9402,   1.7638,   5.9201,   0.8320,   0.5969,   0.5521,   0.1865
A51111,1997,  41.4750,   2.4896,   1.4941,   5.8250,   0.8391,   0.4738,   0.4382,   0.1481
A51111,1998,  47.6566,   2.6032,   1.4506,   5.7298,   0.8462,   0.5495,   0.5083,   0.1717
A51111,1999,  49.8431,   2.4575,   1.4305,   5.6346,   0.8533,   0.5352,   0.4951,   0.1673
A51111,2000,  39.9806,   2.3288,   1.4110,   5.5394,   0.8604,   0.5070,   0.4690,   0.1584
A51111,2001,  35.8358,   2.0612,   1.3544,   5.4443,   0.8676,   0.4407,   0.4076,   0.1377
A51111,2002,  48.3841,   1.9976,   1.2786,   5.3491,   0.8747,   0.5175,   0.4787,   0.1617
A51111,2003,  67.0307,   2.9755,   2.3018,   5.2539,   0.8818,   0.7978,   0.7380,   0.2493
A51111,2004,  49.9797,   2.0911,   1.5532,   5.1587,   0.8889,   0.5684,   0.5257,   0.1776
A51111,2005,  37.1270,   1.4674,   1.0919,   5.0636,   0.8960,   0.3997,   0.3697,   0.1249
