TABLE->,SANDFG,SED-GENPARM,SED-GENPARM,SED-GENPARM,SAND-PM,SAND-PM,SAND-PM,SAND-PM,SAND-PM,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SSED-INIT,SSED-INIT,SSED-INIT,BED-INIT,BED-INIT,BED-INIT,BED-INIT
YP1_6680_6670,3,81.88444773,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.001153,2.65,0.246690,0.166940,0.284125,0.0001,0.000115,2.65,0.246690,0.138390,0.568245,0,10,10,50,0.47,0.36,0.17
YP3_6690_6720,3,158.4763353,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.001153,2.65,0.476590,0.256210,0.284125,0.0001,0.000115,2.65,0.476590,0.216090,0.568245,0,10,10,50,0.47,0.36,0.17
YP3_6330_6700,3,158.017381,100,0.5,0.005,0.25,2.5,0.010000,4.000000,0.0004,0.006469,2.65,0.253611,0.457900,1.817911,0.0001,0.000647,2.65,0.185983,0.444530,3.365343,0,10,10,50,0.47,0.36,0.17
YP3_6700_6670,3,128.1263148,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.001153,2.65,0.517930,0.381090,0.284125,0.0001,0.000115,2.65,0.517930,0.326380,0.568245,0,10,10,50,0.47,0.36,0.17
YP3_6670_6720,3,140.6670074,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.001153,2.65,0.115320,0.100980,0.284125,0.0001,0.000115,2.65,0.115320,0.093111,0.568245,0,10,10,50,0.47,0.36,0.17
YP4_6720_6750,3,180.7037676,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.001153,2.65,0.300720,0.262420,0.284125,0.0001,0.000115,2.65,0.300720,0.248700,0.568245,0,10,10,50,0.47,0.36,0.17
YP4_6750_0001,3,185.2030136,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.010000,2.65,0.131340,0.182610,0.200000,0.0001,0.001000,2.65,0.107240,0.165250,0.400000,0,10,10,50,0.47,0.36,0.17
JA1_7600_7570,3,94.11644448,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.002849,2.65,0.470470,0.317830,0.000050,0.0001,0.000285,2.65,0.470470,0.250310,0.000100,0,10,10,6,0.47,0.36,0.17
JA2_7410_7470,3,89.16887294,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.005952,2.65,0.299788,0.279410,0.000050,0.0001,0.000595,2.65,0.239774,0.223680,0.000100,0,10,10,6,0.47,0.36,0.17
JA2_7570_7480,3,106.8370385,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.005952,2.65,0.112389,0.105780,0.000050,0.0001,0.000595,2.65,0.096179,0.092277,0.000100,0,10,10,6,0.47,0.36,0.17
JA1_7640_7280,3,93.29999532,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.005952,2.65,0.323021,0.293420,0.000050,0.0001,0.000595,2.65,0.251157,0.233990,0.000100,0,10,10,6,0.47,0.36,0.17
JA2_7550_7280,3,130.6648778,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.001293,2.65,0.665610,0.396330,1.027100,0.0001,0.000129,2.65,0.665610,0.320260,1.317045,0,10,10,6,0.47,0.36,0.17
JA4_7280_7340,3,196.0256782,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.005952,2.65,0.182083,0.174910,0.000050,0.0001,0.000595,2.65,0.161710,0.156340,0.000100,0,10,10,6,0.47,0.36,0.17
JA4_7340_7470,3,198.8172039,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.005952,2.65,0.178833,0.173420,0.000050,0.0001,0.000595,2.65,0.151118,0.142060,0.000100,0,10,10,6,0.47,0.36,0.17
JA4_7470_7480,3,222.5403797,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.005952,2.65,0.245062,0.232780,0.000050,0.0001,0.000595,2.65,0.210427,0.201340,0.000100,0,10,10,6,0.47,0.36,0.17
JA5_7480_0001,3,310.9244745,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.100000,2.65,0.000376,0.000376,0.000100,0.0001,0.000102,2.65,0.000376,0.000376,0.000100,0,10,10,6,0.47,0.36,0.17
RU2_5220_5640,3,118.8055151,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.002416,2.65,1.213200,0.691170,0.003059,0.0001,0.002420,2.65,1.213200,0.546160,0.006118,0,10,10,6,0.47,0.36,0.17
RU2_5940_6200,3,100.1124295,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.003129,2.65,4.086700,1.732400,0.000200,0.0001,0.000313,2.65,4.086700,1.432900,0.000400,0,10,10,6,0.47,0.36,0.17
RU2_5500_5610,3,93.78192202,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.003193,2.65,3.344400,1.570200,0.128739,0.0001,0.003190,2.65,3.344400,1.279600,0.257474,0,10,10,6,0.47,0.36,0.17
RU2_5810_5610,3,84.10368545,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.003193,2.65,2.304600,1.097300,0.128739,0.0001,0.003190,2.65,2.304600,0.885550,0.257474,0,10,10,6,0.47,0.36,0.17
RU2_6090_6220,3,80.64199284,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.004481,2.65,5.086300,3.000100,0.000200,0.0001,0.000447,2.65,5.086300,2.608500,0.000400,0,10,10,6,0.47,0.36,0.17
RU3_5610_5640,3,138.0888948,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.002416,2.65,0.428870,0.267390,0.003059,0.0001,0.002420,2.65,0.428870,0.214740,0.006118,0,10,10,6,0.47,0.36,0.17
RU4_5640_6030,3,213.2539696,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.001817,2.65,0.986910,0.501310,0.170808,0.0001,0.001820,2.65,0.986910,0.400420,0.341611,0,10,10,6,0.47,0.36,0.17
RU2_6200_6170,3,103.9684908,100,0.5,0.005,0.25,2.5,0.010000,4.000000,0.0004,0.002770,2.65,0.043026,0.053219,8.000000,0.0001,0.000278,2.65,0.037433,0.049047,8.000000,0,10,10,50.00000,0.47,0.36,0.17
RU2_6220_6170,3,116.4467075,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.002770,2.65,0.636450,0.343240,8.051180,0.0001,0.000278,2.65,0.636450,0.273450,10.19172,0,10,10,50.00000,0.47,0.36,0.17
RU3_6170_6040,3,158.668552,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002770,2.65,0.357410,0.217640,8.000000,0.0001,0.000278,2.65,0.357410,0.179910,8.000000,0,10,10,50.00000,0.47,0.36,0.17
RU4_6040_6030,3,191.9333068,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.001817,2.65,0.777430,0.371380,0.170808,0.0001,0.001820,2.65,0.777430,0.297910,0.341611,0,10,10,6,0.47,0.36,0.17
RU5_6030_0001,3,286.6629119,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.001817,2.65,1.225700,0.486770,0.170808,0.0001,0.001820,2.65,1.225700,0.391790,0.341611,0,10,10,6,0.47,0.36,0.17
SU1_1630_1610,3,75.57705667,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.002235,2.65,1.930200,0.776950,1.893757,0.0001,0.000223,2.65,1.930200,0.684550,3.787518,0,10,10,50,0.47,0.36,0.17
SU2_1550_1620,3,99.15238462,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.002235,2.65,1.390300,0.957410,1.893757,0.0001,0.000223,2.65,1.390300,0.838090,2.511437,0,10,10,50,0.47,0.36,0.17
SU2_1200_1310,3,89.90090704,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002235,2.65,1.169900,0.673770,1.343090,0.0001,0.000223,2.65,1.169900,0.570720,1.752228,0,10,10,50,0.47,0.36,0.17
SU1_1480_1500,3,63.68179603,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002235,2.65,1.803600,0.809100,1.101328,0.0001,0.000223,2.65,1.803600,0.715960,2.254438,0,10,10,50,0.47,0.36,0.17
SU2_1210_1310,3,90.2522781,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002235,2.65,2.839200,1.035100,1.552873,0.0001,0.000223,2.65,2.839200,0.895190,1.848628,0,10,10,50,0.47,0.36,0.17
SU2_0670_0810,3,51.55884335,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.006228,2.65,0.955082,0.642070,0.000050,0.0001,0.000623,2.65,0.858063,0.578650,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_1290_1500,3,78.4253871,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.002235,2.65,1.273400,0.587820,1.552873,0.0001,0.000223,2.65,1.273400,0.508960,2.202656,0,10,10,50,0.47,0.36,0.17
SU3_1310_1280,3,131.8909663,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002235,2.65,0.794300,0.568300,1.893757,0.0001,0.000223,2.65,0.794300,0.507330,3.787518,0,10,10,50,0.47,0.36,0.17
SU3_1280_1590,3,156.5802973,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.002235,2.65,0.923470,0.503150,1.893757,0.0001,0.000223,2.65,0.923470,0.438170,3.787518,0,10,10,50,0.47,0.36,0.17
SU3_1500_1420,3,105.6863549,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002235,2.65,1.218900,0.569980,1.893757,0.0001,0.000223,2.65,1.218900,0.487040,3.787518,0,10,10,50,0.47,0.36,0.17
SU2_1020_0980,3,92.21196751,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.002333,2.65,2.842300,1.068800,0.276429,0.0001,0.000233,2.65,2.842300,0.880330,0.552869,0,10,10,50,0.47,0.36,0.17
SU3_0810_0970,3,87.79984217,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.006228,2.65,1.697754,0.961430,0.000050,0.0001,0.000623,2.65,1.469498,0.828800,0.000100,0,10,10,50,0.47,0.36,0.17
SU1_0660_0710,3,87.55441684,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007172,2.65,1.491400,0.671090,0.516601,0.0001,0.000717,2.65,1.491400,0.573120,1.033190,0,10,10,50,0.47,0.36,0.17
SU2_0990_0950,3,93.45628501,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.002333,2.65,3.256500,1.307700,0.276429,0.0001,0.000233,2.65,3.256500,1.092400,0.552869,0,10,10,50,0.47,0.36,0.17
SU3_0970_1120,3,148.9160804,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.006228,2.65,1.347687,0.671540,0.000050,0.0001,0.000623,2.65,1.138077,0.611090,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_0780_0710,3,70.06590539,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007172,2.65,2.211700,0.919870,0.516601,0.0001,0.000717,2.65,2.211700,0.788930,1.033190,0,10,10,50,0.47,0.36,0.17
SU2_0760_0960,3,90.34056843,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002333,2.65,1.587200,0.634380,0.276429,0.0001,0.000233,2.65,1.587200,0.542750,0.552869,0,10,10,50,0.47,0.36,0.17
SU2_0700_0860,3,125.3982345,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002333,2.65,1.824600,0.735350,0.276429,0.0001,0.000233,2.65,1.824600,0.631920,0.552869,0,10,10,50,0.47,0.36,0.17
SU3_0710_0910,3,167.8436501,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007172,2.65,0.971510,0.419330,0.516601,0.0001,0.000717,2.65,0.971510,0.362710,1.033190,0,10,10,50,0.47,0.36,0.17
SU3_0910_1010,3,172.2592657,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.002333,2.65,1.655900,0.686660,0.276429,0.0001,0.000233,2.65,1.655900,0.586940,0.552869,0,10,10,50,0.47,0.36,0.17
SU1_0940_0900,3,76.47887885,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.007818,2.65,2.287100,0.974170,0.000050,0.0001,0.000782,2.65,2.287100,0.813370,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_0800_0850,3,116.4340226,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002091,2.65,1.113100,0.610030,0.680922,0.0001,0.000209,2.65,1.113100,0.531650,1.361856,0,10,10,50,0.47,0.36,0.17
SU2_0890_0900,3,95.02541483,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007818,2.65,1.237200,0.642670,0.000050,0.0001,0.000782,2.65,1.237200,0.552570,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_0680_0610,3,101.6036106,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002802,2.65,1.626600,0.752880,1.970174,0.0001,0.000280,2.65,1.626600,0.643860,3.045451,0,10,10,50,0.47,0.36,0.17
SU2_0450_0720,3,100.8017792,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.003499,2.65,0.772590,0.473810,1.189160,0.0001,0.000350,2.65,0.772590,0.402370,1.507450,0,10,10,50,0.47,0.36,0.17
SU2_0900_0870,3,124.1262231,100,0.5,0.005,0.25,2.5,0.100E-05,4.000000,0.0004,0.007818,2.65,1.602400,0.814890,0.000050,0.0001,0.000782,2.65,1.602400,0.694300,0.000100,0,10,10,50,0.47,0.36,0.17
SU3_0870_0730,3,140.950856,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002333,2.65,0.801180,0.473270,0.276429,0.0001,0.000233,2.65,0.801180,0.409110,0.552869,0,10,10,50,0.47,0.36,0.17
SU3_0370_0490,3,183.8742765,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.006526,2.65,0.621320,0.355930,0.000050,0.0001,0.000652,2.65,0.621320,0.301340,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_0470_0590,3,103.4883176,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.003499,2.65,0.389630,0.279220,1.189160,0.0001,0.000350,2.65,0.389630,0.242280,2.378333,0,10,10,50,0.47,0.36,0.17
SU2_0440_0550,3,89.88476479,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.003499,2.65,1.151500,0.605670,1.189160,0.0001,0.000350,2.65,1.151500,0.527510,2.378333,0,10,10,50,0.47,0.36,0.17
SU2_0640_0630,3,95.43436211,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.002802,2.65,1.261400,0.614490,0.764749,0.0001,0.000280,2.65,1.261400,0.512740,3.940379,0,10,10,50,0.47,0.36,0.17
SU3_0490_0530,3,209.3675955,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002802,2.65,0.471640,0.305180,0.764749,0.0001,0.000280,2.65,0.471640,0.259400,1.529505,0,10,10,50,0.47,0.36,0.17
SU1_0330_0560,3,84.54086872,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.003499,2.65,0.929890,0.523900,1.189160,0.0001,0.000350,2.65,0.929890,0.456500,2.323903,0,10,10,50,0.47,0.36,0.17
SU1_0390_0560,3,73.93775235,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.003499,2.65,0.763010,0.454720,1.189160,0.0001,0.000350,2.65,0.763010,0.388900,2.323903,0,10,10,50,0.47,0.36,0.17
SU1_0820_0740,3,79.72675478,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.010008,2.65,0.935427,1.077800,0.723755,0.0001,0.001001,2.65,0.835259,0.983380,1.447538,0,10,10,50,0.47,0.36,0.17
SU2_0510_0570,3,106.1901066,100,0.5,0.005,0.25,2.5,0.010000,4.000000,0.0004,0.002802,2.65,0.254720,0.177750,0.764749,0.0001,0.000280,2.65,0.254720,0.155320,1.529505,0,10,10,50,0.47,0.36,0.17
SU2_0110_0240,3,102.257036,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.003499,2.65,0.806410,0.478930,1.189160,0.0001,0.000350,2.65,0.806410,0.418300,2.378333,0,10,10,50,0.47,0.36,0.17
SU1_0410_0480,3,41.96757828,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002177,2.65,1.025600,0.575180,0.911058,0.0001,0.000218,2.65,1.025600,0.488290,1.821975,0,10,10,50,0.47,0.36,0.17
SU2_0560_0590,3,115.46126,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.003499,2.65,0.587240,0.382130,1.189160,0.0001,0.000350,2.65,0.587240,0.335330,2.378333,0,10,10,50,0.47,0.36,0.17
SU3_0590_0540,3,156.9982251,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.003499,2.65,1.003500,0.557050,1.189160,0.0001,0.000350,2.65,1.003500,0.485670,2.378333,0,10,10,50,0.47,0.36,0.17
SU2_0620_0580,3,82.26173525,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002802,2.65,1.556300,0.729570,0.764749,0.0001,0.000280,2.65,1.556300,0.605190,3.940379,0,10,10,50,0.47,0.36,0.17
SU1_0840_0831,3,80.62458039,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.012388,2.65,1.232300,0.630660,0.283488,0.0001,0.001239,2.65,1.232300,0.537640,0.566979,0,10,10,50,0.47,0.36,0.17
SU2_0740_0741,3,131.4018098,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.010008,2.65,0.340076,0.440460,0.723755,0.0001,0.001001,2.65,0.274402,0.376410,1.447538,0,10,10,50,0.47,0.36,0.17
SU2_0280_0430,3,86.27903788,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.003499,2.65,1.155000,0.647720,1.161949,0.0001,0.000350,2.65,1.155000,0.554190,1.240773,0,10,10,50,0.47,0.36,0.17
SU2_0120_0260,3,117.3356043,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.003499,2.65,0.740790,0.444240,1.189160,0.0001,0.000350,2.65,0.740790,0.397650,2.378333,0,10,10,50,0.47,0.36,0.17
SU2_0360_0460,3,54.25234568,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002177,2.65,1.034500,0.571820,0.911058,0.0001,0.000218,2.65,1.034500,0.486850,1.821975,0,10,10,50,0.47,0.36,0.17
SU3_0240_0350,3,649.889883,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.100000,2.65,0.000630,0.000630,0.000100,0.0001,0.100E-04,2.65,0.000630,0.000630,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_0570_0580,3,115.6503159,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.002802,2.65,0.154300,0.116820,0.764749,0.0001,0.000280,2.65,0.154300,0.102700,1.529505,0,10,10,50,0.47,0.36,0.17
SU4_0580_0630,3,169.1668483,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.002802,2.65,0.319720,0.207090,0.764749,0.0001,0.000280,2.65,0.319720,0.176860,1.529505,0,10,10,50,0.47,0.36,0.17
SU2_0920_0830,3,103.9910709,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.012388,2.65,1.650900,0.828430,0.283488,0.0001,0.001239,2.65,1.650900,0.704500,0.566979,0,10,10,50,0.47,0.36,0.17
SU2_0741_0690,3,261.4404732,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.100000,2.65,0.000338,0.000338,0.000100,0.0001,0.000275,2.65,0.000338,0.000338,0.000100,0,10,10,50,0.47,0.36,0.17
SU1_0200_0270,3,65.92595996,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.003499,2.65,1.145900,0.553510,1.189160,0.0001,0.000350,2.65,1.145900,0.471350,2.378333,0,10,10,50,0.47,0.36,0.17
SU1_0050_0090,3,66.58045813,100,0.5,0.005,0.25,2.5,0.010000,4.000000,0.0004,0.003499,2.65,0.330040,0.210540,1.189160,0.0001,0.000350,2.65,0.330040,0.186380,2.378333,0,10,10,50,0.47,0.36,0.17
SU2_0160_0260,3,86.26629209,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.003499,2.65,1.061400,0.616670,1.189160,0.0001,0.000350,2.65,1.061400,0.540580,2.378333,0,10,10,50,0.47,0.36,0.17
SU4_0630_0650,3,199.7985683,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002802,2.65,0.623130,0.331910,0.764749,0.0001,0.000280,2.65,0.623130,0.282090,1.529505,0,10,10,50,0.47,0.36,0.17
SU2_0830_0831,3,109.1077277,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.012388,2.65,0.473680,0.310390,0.283488,0.0001,0.001239,2.65,0.473680,0.268360,0.566979,0,10,10,50,0.47,0.36,0.17
