TABLE->,SOIL-DATA2,SOIL-DATA2,SOIL-DATA2,SOIL-DATA2,CROP-DATES,CROP-DATES,CROP-DATES,CROP-DATES,CROP-DATES,CROP-DATES,CROP-DATES,CROP-DATES,CROP-DATES,CROP-DATES,CROP-DATES,CROP-DATES,CROP-DATES,NIT-YIELD,NIT-YIELD,MON-NUPT-FR1,MON-NUPT-FR1,MON-NUPT-FR1,MON-NUPT-FR1,MON-NUPT-FR1,MON-NUPT-FR1,MON-NUPT-FR1,MON-NUPT-FR1,MON-NUPT-FR1,MON-NUPT-FR1,MON-NUPT-FR1,MON-NUPT-FR1,MON-NUPT-FR2#1,MON-NUPT-FR2#1,MON-NUPT-FR2#1,MON-NUPT-FR2#1,MON-NUPT-FR2#1,MON-NUPT-FR2#1,MON-NUPT-FR2#1,MON-NUPT-FR2#1,MON-NUPT-FR2#1,MON-NUPT-FR2#1,MON-NUPT-FR2#1,MON-NUPT-FR2#1,MON-NUPT-FR2#2,MON-NUPT-FR2#2,MON-NUPT-FR2#2,MON-NUPT-FR2#2,MON-NUPT-FR2#2,MON-NUPT-FR2#2,MON-NUPT-FR2#2,MON-NUPT-FR2#2,MON-NUPT-FR2#2,MON-NUPT-FR2#2,MON-NUPT-FR2#2,MON-NUPT-FR2#2,MON-NUPT-FR2#3,MON-NUPT-FR2#3,MON-NUPT-FR2#3,MON-NUPT-FR2#3,MON-NUPT-FR2#3,MON-NUPT-FR2#3,MON-NUPT-FR2#3,MON-NUPT-FR2#3,MON-NUPT-FR2#3,MON-NUPT-FR2#3,MON-NUPT-FR2#3,MON-NUPT-FR2#3,MON-NUPT-FR2#4,MON-NUPT-FR2#4,MON-NUPT-FR2#4,MON-NUPT-FR2#4,MON-NUPT-FR2#4,MON-NUPT-FR2#4,MON-NUPT-FR2#4,MON-NUPT-FR2#4,MON-NUPT-FR2#4,MON-NUPT-FR2#4,MON-NUPT-FR2#4,MON-NUPT-FR2#4
A24013,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24015,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24017,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24019,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24021,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24023,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24025,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24027,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24029,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24031,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24033,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24035,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24037,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24039,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24041,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24043,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24045,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24047,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A24510,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36003,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36007,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36015,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36017,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36023,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36025,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36043,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36051,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36053,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36065,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36067,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36069,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36077,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36095,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
A36097,0.05,0.05,0.05,0.05,1,1,1,12,31,na,na,na,na,na,na,na,na,50,1,0.01,0.04,0.09,0.115,0.135,0.145,0.15,0.14,0.095,0.05,0.025,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56,0.56,0.75,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.56,0.56,0.43,0.43,0.24,0.19,0.19,0.19,0.19,0.29,0.39,0.39,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0
